Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
2487,tt14502728,2022-10-01,2022-10-01,,The Imperfects,https://www.imdb.com/title/tt14502728/,tvSeries,6.5,45,2022,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",7954,2022-09-08,
2488,tt15054962,2022-10-01,2022-10-01,,Heartbreak High,https://www.imdb.com/title/tt15054962/,tvSeries,7.7,50,2022,"Drama, Romance",9925,2022-09-14,
2489,tt15654944,2022-10-01,2022-10-01,,Gymnastics Academy: A Second Chance!,https://www.imdb.com/title/tt15654944/,tvSeries,6.2,25,2022,"Drama, Family, Sport",254,2022-09-16,
2490,tt22085978,2022-10-01,2022-10-01,,Phantom Pups,https://www.imdb.com/title/tt22085978/,tvSeries,5.9,25,2022,"Comedy, Family, Fantasy, Horror",219,2022-09-30,
2491,tt4163486,2022-10-01,2022-10-01,,Bee and PuppyCat,https://www.imdb.com/title/tt4163486/,tvSeries,8.2,7,2013,"Animation, Short, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",3576,2013-07-11,
2492,tt12590266,2022-10-01,2022-10-01,,Cyberpunk: Edgerunners,https://www.imdb.com/title/tt12590266/,tvMiniSeries,8.3,24,2022,"Animation, Action, Adventure, Crime, Sci-Fi, Thriller",70634,2022-09-13,
2493,tt21448608,2022-10-01,2022-10-01,,Détox,https://www.imdb.com/title/tt21448608/,tvSeries,6.4,30,2022,"Comedy, Romance",835,2022-09-01,
2494,tt13720112,2022-10-01,2022-10-01,,The Empress,https://www.imdb.com/title/tt13720112/,tvSeries,7.8,55,2022,"Drama, History, Romance",13832,2022-09-29,
2495,tt14518692,2022-10-01,2022-10-01,,Narco-saints,https://www.imdb.com/title/tt14518692/,tvSeries,7.3,50,2022,"Action, Biography, Crime, Drama, Thriller",4924,2022-09-09,
2496,tt15847542,2022-10-01,2022-10-01,,Só Se for por Amor,https://www.imdb.com/title/tt15847542/,tvSeries,6.6,60,2022,"Drama, Musical",139,2022-09-21,
2497,tt13697652,2022-10-01,2022-10-01,,Tú no eres especial,https://www.imdb.com/title/tt13697652/,tvSeries,5.6,35,2022,"Comedy, Fantasy",540,2022-09-02,
2498,tt14278524,2022-10-01,2022-10-01,,Santo,https://www.imdb.com/title/tt14278524/,tvSeries,5.0,45,2022,"Action, Crime, Drama, Thriller",1061,2022-09-16,
2499,tt15394254,2022-10-01,2022-10-01,,Las de la última fila,https://www.imdb.com/title/tt15394254/,tvMiniSeries,7.6,260,2022,"Comedy, Drama",1897,2022-09-23,
2500,tt21432090,2022-10-01,2022-10-01,,The Brave Ones,https://www.imdb.com/title/tt21432090/,tvSeries,5.0,45,2022,"Drama, Fantasy, Sci-Fi",510,2022-09-16,
2501,tt21839470,2022-10-01,2022-10-01,,Chef's Table: Pizza,https://www.imdb.com/title/tt21839470/,tvSeries,7.3,45,2022,Documentary,913,2022-09-07,
2502,tt21811888,2022-10-01,2022-10-01,,Indian Predator: The Diary of a Serial Killer,https://www.imdb.com/title/tt21811888/,tvSeries,6.2,123,2022,"Documentary, Crime, History",2141,2022-09-07,
2503,tt14650054,2022-10-01,2022-10-01,,Terim,https://www.imdb.com/title/tt14650054/,tvMiniSeries,6.7,221,2022,"Documentary, Biography, Sport",5540,2022-09-15,
2504,tt21340378,2022-10-01,2022-10-01,,Wanna,https://www.imdb.com/title/tt21340378/,tvSeries,6.7,45,2022,"Documentary, Biography, Crime",941,2022-09-21,
2505,tt10112282,2022-10-01,2022-10-01,,Human Playground,https://www.imdb.com/title/tt10112282/,tvSeries,6.9,40,2022,Documentary,843,2022-09-30,
2506,tt21107826,2022-10-01,2022-10-01,,Buy My House,https://www.imdb.com/title/tt21107826/,tvSeries,5.9,30,2022,Reality-TV,288,2022-09-02,
2507,tt15292942,2022-10-01,2022-10-01,,Dated and Related,https://www.imdb.com/title/tt15292942/,tvSeries,4.6,,2022,Reality-TV,710,2022-09-02,
2508,tt15781290,2022-10-01,2022-10-01,,¿A quién le gusta mi follower?,https://www.imdb.com/title/tt15781290/,tvSeries,5.0,45,2022,"Reality-TV, Romance",78,2022-09-08,
2509,tt21107750,2022-10-01,2022-10-01,,Designing Miami,https://www.imdb.com/title/tt21107750/,tvSeries,7.0,40,2022,Reality-TV,281,2022-09-21,
2510,tt21439566,2022-10-01,2022-10-01,,Iron Chef: Mexico,https://www.imdb.com/title/tt21439566/,tvSeries,6.6,50,2022,"Game-Show, Reality-TV",83,2022-09-21,
2511,tt15764684,2022-10-01,2022-10-01,,Fakes,https://www.imdb.com/title/tt15764684/,tvSeries,6.4,30,2022,Comedy,1404,2022-09-01,
2512,tt21964626,2022-10-01,2022-10-01,,Entrapped,https://www.imdb.com/title/tt21964626/,tvSeries,7.0,45,2022,"Crime, Drama, Mystery, Thriller",2983,2022-09-08,
2513,tt16442864,2022-10-01,2022-10-01,,El Rey: Vicente Fernández,https://www.imdb.com/title/tt16442864/,tvSeries,7.1,52,2022,"Biography, Drama, Music",450,2022-08-03,
2514,tt16481820,2022-10-01,2022-10-01,,Diario de un Gigoló,https://www.imdb.com/title/tt16481820/,tvSeries,6.4,50,2022,"Crime, Drama, Mystery, Thriller",1526,2022-01-02,
2515,tt21742248,2022-10-01,2022-10-01,,Fenced In,https://www.imdb.com/title/tt21742248/,movie,4.4,110,2022,Comedy,655,2022-09-01,Roberto Santucci
2516,tt15463032,2022-10-01,2022-10-01,,Love in the Villa,https://www.imdb.com/title/tt15463032/,movie,5.4,114,2022,"Comedy, Romance",12718,2022-09-01,Mark Steven Johnson
2517,tt15335282,2022-10-01,2022-10-01,,Asiklar Bayrami,https://www.imdb.com/title/tt15335282/,movie,5.7,102,2022,Drama,2984,2022-09-02,Özcan Alper
2518,tt13655328,2022-10-01,2022-10-01,,End of the Road,https://www.imdb.com/title/tt13655328/,movie,4.8,89,2022,"Action, Crime, Drama, Mystery, Thriller",8555,2022-09-06,Millicent Shelton
2519,tt14995258,2022-10-01,2022-10-01,,Sous emprise,https://www.imdb.com/title/tt14995258/,movie,5.8,118,2022,"Drama, Romance, Sport, Thriller",3680,2022-09-09,David M. Rosenthal
2520,tt8983230,2022-10-01,2022-10-01,,Broad Peak,https://www.imdb.com/title/tt8983230/,movie,6.0,101,2022,"Adventure, Biography, Drama, Thriller",1979,2022-09-09,Leszek Dawid
2521,tt13327038,2022-10-01,2022-10-01,,Do Revenge,https://www.imdb.com/title/tt13327038/,movie,6.3,118,2022,Comedy,47966,2022-09-16,Jennifer Kaytin Robinson
2522,tt15494038,2022-10-01,2022-10-01,,Ame o tsugeru hyôryû danchi,https://www.imdb.com/title/tt15494038/,movie,6.3,119,2022,"Animation, Adventure, Drama, Family, Fantasy",3695,2022-09-09,Hiroyasu Ishida
2523,tt15807910,2022-10-01,2022-10-01,,I Used to Be Famous,https://www.imdb.com/title/tt15807910/,movie,6.6,104,2022,"Comedy, Drama, Music",10455,2022-09-16,Eddie Sternberg
2524,tt21848358,2022-10-01,2022-10-01,,Jogi,https://www.imdb.com/title/tt21848358/,movie,7.1,116,2022,"Drama, Thriller",6247,2022-09-16,"Jatinkumar Jagdishbhai Patel, Ali Abbas Zafar"
2525,tt21916206,2022-10-01,2022-10-01,,Der Parfumeur,https://www.imdb.com/title/tt21916206/,movie,3.6,96,2022,"Crime, Drama, Mystery, Thriller",1615,2022-09-21,Nils Willbrandt
2526,tt14307536,2022-10-01,2022-10-01,,A Jazzman's Blues,https://www.imdb.com/title/tt14307536/,movie,6.7,127,2022,"Drama, Mystery, Romance, Thriller",4111,2022-09-11,Tyler Perry
2527,tt5315210,2022-10-01,2022-10-01,,Lou,https://www.imdb.com/title/tt5315210/,movie,6.1,107,2022,"Action, Adventure, Crime, Drama, Mystery, Thriller",32309,2022-09-23,Anna Foerster
2528,tt15445056,2022-10-01,2022-10-01,,Athena,https://www.imdb.com/title/tt15445056/,movie,6.8,99,2022,"Action, Drama, Thriller",21501,2022-09-02,Romain Gavras
2529,tt1655389,2022-10-01,2022-10-01,,Blonde,https://www.imdb.com/title/tt1655389/,movie,5.5,167,2022,"Drama, History",69952,2022-09-08,Andrew Dominik
2530,tt21432050,2022-10-01,2022-10-01,,Anikulapo,https://www.imdb.com/title/tt21432050/,movie,5.4,142,2022,"Drama, Fantasy",450,2022-09-30,Kunle Afolayan
2531,tt15238986,2022-10-01,2022-10-01,,Plan A Plan B,https://www.imdb.com/title/tt15238986/,movie,4.8,105,2022,"Comedy, Romance",3265,2022-09-30,Shashanka Ghosh
2532,tt14722598,2022-10-01,2022-10-01,,Rainbow,https://www.imdb.com/title/tt14722598/,movie,4.6,117,2022,Drama,1062,2022-09-18,Paco León
2533,tt21654704,2022-10-01,2022-10-01,,Get Smart with Money,https://www.imdb.com/title/tt21654704/,movie,5.7,93,2022,Documentary,1334,2022-09-06,Stephanie Soechtig
2534,tt21805942,2022-10-01,2022-10-01,,Untold: The Race of the Century,https://www.imdb.com/title/tt21805942/,tvEpisode,7.3,83,2022,"Documentary, Biography, Sport",1201,2022-09-06,"Chapman Way, Maclain Way"
2535,tt21746178,2022-10-01,2022-10-01,,The Anthrax Attacks,https://www.imdb.com/title/tt21746178/,movie,6.3,94,2022,"Documentary, Crime",1932,2022-09-08,Dan Krauss
2536,tt21836620,2022-10-01,2022-10-01,,Skandal! Bringing Down Wirecard,https://www.imdb.com/title/tt21836620/,movie,7.2,92,2022,"Documentary, Crime",2206,2022-09-16,James Erskine
2537,tt16426596,2022-10-01,2022-10-01,,The Dreamlife of Georgie Stone,https://www.imdb.com/title/tt16426596/,short,6.7,27,2022,"Documentary, Short, Biography",331,2022-06-09,Maya Newell
2538,tt21929356,2022-10-01,2022-10-01,,A Trip to Infinity,https://www.imdb.com/title/tt21929356/,movie,7.0,79,2022,Documentary,3868,2022-09-26,"Drew Takahashi, Jonathan Halperin"
2539,tt11394296,2022-10-01,2022-10-01,,Into the Deep,https://www.imdb.com/title/tt11394296/,movie,6.5,90,2020,"Documentary, Biography, Crime, Mystery",3883,2020-01-24,Emma Sullivan
2540,tt13926132,2022-10-01,2022-10-01,,Ivy & Bean,https://www.imdb.com/title/tt13926132/,movie,6.0,56,2022,"Action, Comedy, Family",352,2022-09-02,Elissa Down
2541,tt21836576,2022-10-01,2022-10-01,,Ivy + Bean: Doomed to Dance,https://www.imdb.com/title/tt21836576/,movie,5.9,53,2022,"Comedy, Family",177,2022-09-02,Elissa Down
2542,tt21836592,2022-10-01,2022-10-01,,Ivy + Bean: The Ghost That Had to Go,https://www.imdb.com/title/tt21836592/,movie,5.6,61,2022,"Comedy, Family",226,2022-09-02,Elissa Down
2543,tt10687116,2022-10-01,2022-10-01,,Entergalactic,https://www.imdb.com/title/tt10687116/,movie,7.3,93,2022,"Animation, Comedy, Music, Romance",14409,2022-09-30,Fletcher Moules
2544,tt21836654,2022-10-01,2022-10-01,,Sam Morril: Same Time Tomorrow,https://www.imdb.com/title/tt21836654/,tvSpecial,7.4,43,2022,Comedy,924,2022-09-01,James Webb
2545,tt21742294,2022-10-01,2022-10-01,,Rodrigo Marques: O Inimigo do Nivel,https://www.imdb.com/title/tt21742294/,tvSpecial,5.5,75,2022,Comedy,84,2022-09-06,Fabio Ock
2546,tt19770866,2022-10-01,2022-10-01,,Sheng Wang: Sweet and Juicy,https://www.imdb.com/title/tt19770866/,tvSpecial,7.7,60,2022,Comedy,1182,2022-09-06,Ali Wong
2547,tt21342096,2022-10-01,2022-10-01,,Live from the Los Angeles Forum,https://www.imdb.com/title/tt21342096/,tvSpecial,7.2,74,2022,Comedy,996,2022-09-13,Shannon Hartman
2548,tt21836748,2022-10-01,2022-10-01,,Liss Pereira: Adulto Promedio,https://www.imdb.com/title/tt21836748/,tvSpecial,6.6,63,2022,Comedy,88,2022-09-15,Julio César Gaviria
2549,tt21379618,2022-10-01,2022-10-01,,Patton Oswalt: We All Scream,https://www.imdb.com/title/tt21379618/,tvSpecial,5.9,58,2022,"Documentary, Comedy",828,2022-09-20,Patton Oswalt
2550,tt21870580,2022-10-01,2022-10-01,,Nick Kroll: Little Big Boy,https://www.imdb.com/title/tt21870580/,tvSpecial,6.7,66,2022,Comedy,1187,2022-09-27,Bill Benz
2551,tt11252254,2022-10-31,2022-10-31,,From Scratch,https://www.imdb.com/title/tt11252254/,tvMiniSeries,7.9,422,2022,"Drama, Romance",16220,2022-10-21,
2552,tt9894516,2022-10-31,2022-10-31,,Oni: Kamigami Yama no Onari,https://www.imdb.com/title/tt9894516/,tvMiniSeries,8.1,167,2022,"Animation, Action, Adventure, Family, Fantasy",1170,2022-10-21,
2553,tt15046742,2022-10-31,2022-10-31,,Notre-Dame,https://www.imdb.com/title/tt15046742/,tvMiniSeries,5.2,297,2022,Drama,732,2022-10-19,
2554,tt11564258,2022-10-31,2022-10-31,,The Playlist,https://www.imdb.com/title/tt11564258/,tvMiniSeries,7.4,300,2022,"Biography, Drama, Music",13423,2022-10-13,
