imdb_id,tmdb_id,Title,titleType,startYear,endYear,Streamer,Age,genre_1,genre_2,creator/actor?,origin_language,director_1_name,director_2_name,originalTitle,writer_1_imdb#,writer_2_imdb#,writer_3_imdb#,director_1_imdb#,director_2_imdb#,director_3_imdb#,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,first_country,second_country,actor_1_pop,actor_2_pop,actor_1_name,actor_2_name,cast_pop,team_popularity,imdb_rating,imdb_no_votes,total_popularity
3986586,63623,Fuller House,tvSeries,2016,2020,Netflix,7,Comedy,Drama,0,en,Richard Correll,Mark Cendrowski,Fuller House,291449,8643131,3127081,180902,148252,959034,Richard Correll,Jeff Franklin,Eydie Faye,Kate Spurgeon,30,2.8,1.2,2.8,0.6,2.0,0.6,182.5,75,5,US,US,28.3,27.5,Jodie Sweetin, Candace Cameron-Bure,27.9,1.7,6.7,29069,4.47
4973548,65315,Flaked,tvSeries,2016,2017,Netflix,18,Comedy,Drama,1,en,Wally Pfister,Tom DiCillo,Flaked,4715,1746309,39101,2892,1139,330347,Wally Pfister,Will Arnett,Mark Chappell,Nikki Schiefelbein,33,27.9,0.7,0.6,4.3,1.9,4.3,182.4,14,2,US,US,40.2,5.4,Will Arnett, David Sullivan,22.8,6.6,7.2,12342,4.52
4998212,65493,The Ranch,tvSeries,2016,2020,Netflix,18,Comedy,Drama,0,en,David Trainer,David Trainer,The Ranch,1017487,720009,8040404,870699,870699,870699,David Trainer,Jim Patterson,Don Reo,William Vallery,30,1.9,1.0,1.9,2.5,2.5,2.5,105.7,80,4,US,US,34.7,86.9,Ashton Kutcher, Elisha Cuthbert,60.8,2.1,7.5,41965,4.72
4789300,66309,Lady Dynamite,tvSeries,2016,2017,Netflix,18,Comedy,Comedy,0,en,Ryan McFaul,Robert Cohen,Lady Dynamite,103702,403804,4278387,568840,169712,75728,Ryan McFaul,Pam Brady,Mitchell Hurwitz,Jen Statsky,30,3.2,2.0,0.6,0.6,0.6,0.6,85.1,20,2,US,US,18.7,19.4,Maria Bamford, Ana Gasteyer,19.0,1.3,7.4,3948,4.31
5467814,67148,Haters Back Off!,tvSeries,2016,2017,Netflix,14,Comedy,Drama,0,en,Andrew Gaynord,Steven K. Tsuchida,Haters Back Off!,2544907,4180339,566998,3760083,1286069,737442,Andrew Gaynord,Christopher Ballinger,Colleen Ballinger,Gigi McCreery,30,0.6,3.0,1.0,1.7,1.4,1.7,68.0,16,2,US,US,19.8,10.2,Colleen Ballinger, Angela Kinsey,15.0,1.6,5.9,7835,3.88
5937754,68375,Trailer Park Boys: Out of the Park,tvSeries,2016,2017,Netflix,18,Adventure,Comedy,1,en,Gary Howsam,Mike Smith,Trailer Park Boys: Out of the Park,1034266,1033215,1036211,398258,1034266,1033215,Gary Howsam,Mike Smith,John Paul Tremblay,Robb Wells,30,8.4,9.6,3.5,1.4,8.4,1.4,21.9,8,1,CA,CA,13.2,15.8,John Paul Tremblay, Mike Smith,14.5,5.5,7.0,2592,3.92
5339440,69017,One Day at a Time,tvSeries,2017,2020,Netflix,7,Comedy,Drama,0,en,Phill Lewis,Pamela Fryman,One Day at a Time,86756,1260853,5131,507629,296945,1260853,Phill Lewis,Whitney Blake,Gloria Calderón Kellett,Norman Lear,30,7.8,1.2,8.2,5.5,1.6,5.5,487.3,46,4,US,US,21.5,22.5,Justina Machado, Rita Moreno,22.0,5.0,8.2,17977,5.05
5580540,69470,Santa Clarita Diet,tvSeries,2017,2019,Netflix,18,Comedy,Horror,0,en,Marc Buckland,Ken Kwapis,Santa Clarita Diet,294355,115272,6342509,118530,477129,684336,Marc Buckland,Victor Fresco,Aaron Brownstein,Simon Ganz,30,1.0,0.6,0.6,0.7,2.0,0.7,660.5,30,3,US,US,44.4,108.9,Drew Barrymore, Timothy Olyphant,76.7,0.9,7.8,74648,5.16
5706996,65856,Girlboss,tvSeries,2017,2017,Netflix,18,Comedy,Comedy,0,en,Christian Ditter,Jamie Babbit,Girlboss,4619459,3873358,134224,228542,44803,112565,Christian Ditter,Sophia Amoruso,Jen Braeden,Kay Cannon,26,0.6,0.6,4.8,1.3,2.0,1.3,151.1,13,1,US,US,50.5,8.8,Britt Robertson, Alphonso McAuley,29.6,1.8,7.0,19454,4.49
5707802,70767,Dear White People,tvSeries,2017,2021,Netflix,18,Comedy,Drama,0,en,Justin Simien,Steven K. Tsuchida,Dear White People,2282177,3344453,6975175,2282177,1286069,5697142,Justin Simien,Justin Simien,Leann Bowen,Njeri Brown,30,2.2,0.6,0.7,2.2,1.4,2.2,316.6,40,4,US,US,18.7,13.1,Logan Browning, Brandon P. Bell,15.9,1.5,6.4,26257,4.44
5770786,70573,GLOW,tvSeries,2017,2019,Netflix,18,Comedy,Drama,0,en,Jesse Peretz,Lynn Shelton,GLOW,3477311,4063230,4611331,673400,1119645,768957,Jesse Peretz,Liz Flahive,Carly Mensch,Rachel Shukert,35,1.2,1.7,1.2,2.5,6.9,2.5,274.2,30,3,US,US,53.0,29.6,Alison Brie, Betty Gilpin,41.3,2.7,8.0,49819,5.05
5565334,71890,Friends from College,tvSeries,2017,2019,Netflix,18,Comedy,Drama,0,en,Nicholas Stoller,Andrew Gurland,Friends from College,2973496,831557,2817114,831557,348640,2973496,Nicholas Stoller,Francesca Delbanco,Nicholas Stoller,Tiffany Barrett,30,1.8,9.8,0.6,9.8,0.6,9.8,100.3,16,2,US,US,47.3,59.6,Keegan-Michael Key, Cobie Smulders,53.5,5.4,6.9,22982,4.42
6315640,71578,Atypical,tvSeries,2017,2021,Netflix,14,Comedy,Drama,0,en,Michael Patrick Jann,Ryan Case,Atypical,1968720,4652422,4061085,417794,1884278,926526,Michael Patrick Jann,Robia Rashid,D.J. Ryan,Michael Oppenhuizen,33,3.1,0.6,0.6,1.6,1.7,1.6,244.8,38,4,US,US,63.7,31.3,Jennifer Jason Leigh, Keir Gilchrist,47.5,1.5,8.2,101141,5.2
5884792,71308,Disjointed,tvSeries,2017,2018,Netflix,18,Comedy,Comedy,0,en,Richie Keen,James Widdoes,Disjointed,1974551,419486,521143,7193,927042,1586450,Richie Keen,Will Hayes,David Javerbaum,Chuck Lorre,28,1.1,0.8,9.6,0.7,4.4,0.7,72.8,20,1,US,US,21.2,13.6,Kathy Bates, Elizabeth Alderfer,17.4,2.9,6.7,11147,4.2
6877772,73126,American Vandal,tvSeries,2017,2018,Netflix,18,Comedy,Crime,0,en,Tony Yacenda,Tony Yacenda,American Vandal,4285995,2829241,2830283,2829241,2829241,2829241,Tony Yacenda,Dan Perrault,Tony Yacenda,Kevin McManus,35,0.8,0.6,1.4,0.6,0.6,0.6,147.8,16,2,US,US,13.7,16.4,Tyler Alvarez, Griffin Gluck,15.1,0.8,8.1,32633,4.93
3713588,72633,She's Gotta Have It,tvSeries,2017,2019,Netflix,18,Comedy,Comedy,0,en,Spike Lee,Spike Lee,She's Gotta Have It,490,501490,497046,490,490,490,Spike Lee,Spike Lee,Lemon Andersen,Cinqué Lee,30,7.4,0.6,2.5,7.4,7.4,7.4,98.2,19,2,US,US,16.1,53.2,DeWanda Wise, Anthony Ramos,34.6,5.4,6.9,4963,4.2
7078710,76438,Everything Sucks!,tvSeries,2018,2018,Netflix,14,Comedy,Drama,0,en,Ry Russo-Young,Michael Mohan,Everything Sucks!,1726378,2278537,3489958,1735543,2278537,1735543,Ry Russo-Young,Ben York Jones,Michael Mohan,Hayley Tyler,22,1.6,2.5,0.6,3.2,2.5,3.2,100.1,10,1,US,US,9.0,13.7,Peyton Kennedy," ""Jahi DiAllo Winston""",11.4,2.3,7.5,22704,4.62
7879820,76747,On My Block,tvSeries,2018,2021,Netflix,14,Comedy,Drama,0,en,Lauren Iungerich,Arlyn Richardson,On My Block,327659,353183,411897,411897,2551273,1451294,Lauren Iungerich,Eddie Gonzalez,Jeremy Haft,Lauren Iungerich,30,1.4,1.2,0.8,0.8,0.6,0.8,112.2,38,4,US,US,5.0,5.4,Sierra Capri, Jason Genao,5.2,1.0,7.9,19049,4.74
6916746,76874,Alexa & Katie,tvSeries,2018,2020,Netflix,7,Comedy,Drama,0,en,Trevor Kirschner,Victor Gonzalez,Alexa & Katie,1507437,9386331,2279570,1241603,327591,3815120,Trevor Kirschner,Heather Wordham,Pratibha Tiku Sharma,Todd Linden,25,1.3,1.3,1.0,0.6,1.2,0.6,151.5,39,4,US,US,32.1,45.3,Paris Berelc, Isabel May,38.7,1.0,7.5,6064,4.49
7661368,80309,All About the Washingtons,tvSeries,2018,2018,Netflix,0,Comedy,Music,0,en,Don Scardino,Linda Mendoza,All About the Washingtons,3169287,7411856,716925,769135,579318,5205,Don Scardino,Jeremy Bronson,Marlena Rodriguez,Andrew Reich,23,0.6,0.6,0.6,3.3,3.3,3.3,14.1,10,1,US,US,10.6,3.1,Joseph Simmons, Justine Simmons,6.8,2.0,4.8,771,2.95
6487482,80743,Insatiable,tvSeries,2018,2019,Netflix,18,Comedy,Drama,0,en,Andrew Fleming,Brian Dannelly,Insatiable,348940,8090030,6494831,281598,200380,2973,Andrew Fleming,Lauren Gussis,Jenina Kibuka,Gil Hizon,45,1.4,0.6,0.6,5.2,1.2,5.2,101.4,22,2,US,US,27.3,16.8,Debby Ryan, Dallas Roberts,22.1,2.4,6.5,31906,4.34
7183074,80308,The Good Cop,tvSeries,2018,2018,Netflix,7,Comedy,Crime,0,en,Randy Zisk,Kevin Hooks,The Good Cop,1440794,4964138,77062,957198,393661,38893,Randy Zisk,Erez Aviram,Tomer Aviram,Jack Bernstein,50,0.6,0.6,3.8,2.7,2.2,2.7,79.0,10,1,US,US,29.6,22.8,Josh Groban, Tony Danza,26.2,2.1,7.0,6843,4.24
7768010,82656,Best. Worst. Weekend. Ever.,tvMiniSeries,2018,2018,Netflix,7,Comedy,Family,0,en,Jeremy Garelick,Jeremy Garelick,Best. Worst. Weekend. Ever.,1275670,1441389,825620,1275670,1275670,1275670,Jeremy Garelick,Jeremy Garelick,Daniel Bryan Franklin,Robin Stein,25,2.5,1.4,1.0,2.5,2.5,2.5,59.9,8,1,US,US,19.5,13.9,Sam Ashe Arnold, Cole Sand,16.7,2.1,6.4,347,3.57
8001718,84111,Prince of Peoria,tvSeries,2018,2019,Netflix,7,Comedy,Family,0,en,Eric Dean Seaton,Jody Margolin Hahn,Prince of Peoria,1691845,2325798,4127963,1339949,546756,1451137,Eric Dean Seaton,Devin Bunje,Nick Stanton,Marty Donovan,26,0.8,0.6,0.6,2.1,1.0,2.1,82.4,16,1,US,US,8.1,10.1,Gavin Lewis, Theodore Barnes,9.1,1.2,6.1,565,3.59
7255502,81290,The Kominsky Method,tvSeries,2018,2021,Netflix,18,Comedy,Drama,0,en,Donald Petrie,Chuck Lorre,The Kominsky Method,521143,383322,419486,677953,521143,565063,Donald Petrie,Chuck Lorre,Alan J. Higgins,David Javerbaum,25,9.6,1.2,0.8,3.3,9.6,3.3,388.6,22,3,US,US,44.0,25.6,Michael Douglas, Sarah Baker,34.8,4.7,8.2,43263,5.14
8304498,85486,Turn Up Charlie,tvSeries,2019,2019,Netflix,18,Comedy,Music,1,en,Matt Lipsey,Tristram Shapeero,Turn Up Charlie,252961,716933,3315240,513754,788426,513754,Matt Lipsey,Idris Elba,Gary Reich,Georgia Lester,25,49.5,0.7,0.6,2.4,1.5,2.4,141.6,8,1,GB,GB,38.0,77.2,Idris Elba, Piper Perabo,57.6,9.5,7.1,8188,4.39
8009602,87799,Huge in France,tvSeries,2019,2019,Netflix,18,Comedy,Comedy,0,fr,Andrew Mogel,Jarrad Paul,Huge in France,2361949,666871,255362,2361949,666871,2361949,Andrew Mogel,Andrew Mogel,Jarrad Paul,Gad Elmaleh,30,1.4,5.2,6.9,1.4,5.2,1.4,24.4,8,1,FR,FR,18.5,6.0,Gad Elmaleh, Jordan Ver Hoeve,12.3,3.6,6.8,3076,3.89
9039142,82578,No Good Nick,tvSeries,2019,2019,Netflix,7,Comedy,Drama,0,en,Phill Lewis,Robbie Countryman,No Good Nick,1097892,9060884,825738,507629,183615,275698,Phill Lewis,Keetgi Kogan,Emily Schmidt,David H. Steinberg,30,0.6,0.6,2.0,5.5,1.1,5.5,126.7,20,1,US,US,31.8,32.0,Melissa Joan Hart, Sean Astin,31.9,2.5,6.1,3498,3.92
8164794,88366,Lunatics,tvMiniSeries,2019,2019,Netflix,18,Comedy,Comedy,1,en,Chris Lilley,Chris Lilley,Lunatics,1372823,1372823,1372823,1372823,1372823,1372823,Chris Lilley,Chris Lilley,Chris Lilley,Chris Lilley,36,1.8,1.8,1.8,1.8,1.8,1.8,8.8,10,1,US,US,9.6,9.6,Chris Lilley,Chris Lilley,9.6,1.8,6.6,3561,3.7
7718088,88512,Bonding,tvSeries,2018,2021,Netflix,18,Comedy,Drama,0,en,Rightor Doyle,Rightor Doyle,Bonding,2943328,3535066,9937382,2943328,2943328,2943328,Rightor Doyle,Rightor Doyle,Nana Mensah,Olivia Troy,18,1.5,4.8,0.6,1.5,1.5,1.5,94.0,15,2,US,US,10.5,6.3,Zoe Levin, Brendan Scannell,8.4,1.9,7.1,17640,4.44
10186846,89490,It's Bruno!,tvSeries,2019,2019,Netflix,18,Comedy,Short,0,en,Solvan Naim,Solvan Naim,It's Bruno!,4918462,6027977,4918462,4918462,4918462,4918462,Solvan Naim,Solvan Naim,David Ebert,Solvan Naim,15,2.2,0.6,2.2,2.2,2.2,2.2,24.6,8,1,US,US,8.3,18.8,Slick Naim, Rob Morgan,13.5,2.0,7.4,3218,4.1
9098432,85958,Malibu Rescue,tvSeries,2019,2019,Netflix,0,Action,Comedy,0,en,Savage Steve Holland,Scott McAboy,Malibu Rescue,3548748,253624,4554395,390822,563829,1659763,Savage Steve Holland,Danielle Calvert,Jed Elinoff,Molly Haldeman,26,0.6,1.9,1.0,5.3,0.7,5.3,23.6,8,1,US,US,20.5,19.6,Ricardo Hurtado, Breanna Yde,20.1,2.5,5.6,1158,3.35
8403536,88378,Mr. Iglesias,tvSeries,2019,2020,Netflix,14,Comedy,Comedy,0,en,Jody Margolin Hahn,Victor Gonzalez,Mr. Iglesias,376247,7295351,4068303,546756,327591,507629,Jody Margolin Hahn,Kevin Hench,Chris Garcia,Julia Grob,30,1.7,0.6,0.6,1.0,1.2,1.0,76.0,21,3,US,US,34.3,31.6,Gabriel Iglesias, Jacob Vargas,32.9,1.0,7.1,7764,4.29
9717424,93960,Team Kaylie,tvSeries,2019,2020,Netflix,7,Comedy,Comedy,0,en,Bob Koherr,Robbie Countryman,Team Kaylie,485027,1978050,4110074,463199,183615,1659763,Bob Koherr,Pang-Ni Landrum,Aaron Vaccaro,Omar Ponce,30,1.0,1.0,1.0,1.5,1.1,1.5,47.9,20,3,US,US,3.0,3.3,Kai Calhoun, Symera Jackson,3.2,1.2,4.7,414,3.0
7971476,83127,The Politician,tvSeries,2019,2020,Netflix,14,Comedy,Drama,0,en,Gwyneth Horder-Payton,Brad Falchuk,The Politician,107302,1004299,614682,394586,1004299,107302,Gwyneth Horder-Payton,Ian Brennan,Brad Falchuk,Ryan Murphy,60,3.4,4.0,8.3,1.5,4.0,1.5,78.1,15,2,US,US,14.4,16.1,Ben Platt, Judith Light,15.2,3.8,7.5,24242,4.59
8880894,81532,Living with Yourself,tvSeries,2019,2019,Netflix,18,Comedy,Drama,0,en,Jonathan Dayton,Valerie Faris,Living with Yourself,1308367,1308367,1308367,206760,267512,206760,Jonathan Dayton,Timothy Greenberg,Timothy Greenberg,Timothy Greenberg,25,0.6,0.6,0.6,2.1,2.8,2.1,33.4,8,1,US,US,47.0,20.2,Paul Rudd, Aisling Bea,33.6,1.5,7.2,34989,4.42
8755226,83478,Daybreak,tvSeries,2019,2019,Netflix,18,Action,Adventure,0,en,Michael Patrick Jann,Brad Peyton,Daybreak,1847815,6505248,679031,417794,679031,2351144,Michael Patrick Jann,Aron Eli Coleite,Ira Madison III,Brad Peyton,45,1.2,0.6,1.9,1.6,1.9,1.6,30.1,10,1,US,US,36.1,41.4,Colin Ford, Alyvia Alyn Lind,38.8,1.5,6.7,22805,4.18
9770286,94587,Merry Happy Whatever,tvSeries,2019,2019,Netflix,7,Comedy,Comedy,0,en,Pamela Fryman,Phill Lewis,Merry Happy Whatever,5969780,147228,3164677,296945,507629,1260853,Pamela Fryman,Talia Bernstein,Tucker Cawley,Gracie Glassmeyer,25,0.6,0.6,0.6,1.6,5.5,1.6,77.5,8,1,US,US,6.2,6.0,Brent Morin, Hayes MacArthur,6.1,1.8,6.3,5387,3.97
8404094,84896,AJ and the Queen,tvSeries,2020,2020,Netflix,14,Adventure,Comedy,0,en,Michael Patrick King,Adam Davidson,AJ and the Queen,455078,750412,8641286,455078,203215,281945,Michael Patrick King,Michael Patrick King,RuPaul,Eric Reyes Loo,52,3.1,19.7,0.6,3.1,1.4,3.1,69.3,10,1,US,US,29.2,11.4,RuPaul, Izzy G.,20.3,5.2,7.5,9111,4.43
9850952,95670,Medical Police,tvSeries,2020,2020,Netflix,18,Comedy,Comedy,0,en,Bill Benz,David Wain,Medical Police,1117791,2543661,827746,3189181,906476,3189181,Bill Benz,Rob Corddry,Krister Johnson,Jonathan Stern,24,14.4,0.6,1.1,0.7,8.3,0.7,227.4,10,1,US,US,32.1,16.0,Erinn Hayes, Rob Huebel,24.1,4.3,6.0,4655,4.01
10540562,97441,The Healing Powers of Dude,tvSeries,2020,2020,Netflix,13,Action,Adventure,0,en,Richie Keen,Yulin Kuang,The Healing Powers of Dude,2604380,4530187,1820725,7193,4772008,287198,Richie Keen,Sam Littenberg-Weisberg,Joy Regullano,Erica Spates,30,0.6,0.8,0.6,0.7,0.6,0.7,25.5,8,1,US,US,11.9,1.7,Jace Chapman, Gabrielle Quinn,6.8,0.7,6.6,1093,3.68
9446688,90260,I Am Not Okay with This,tvSeries,2020,2020,Netflix,18,Comedy,Drama,0,en,Jonathan Entwistle,Jonathan Entwistle,I Am Not Okay with This,3536642,6981033,8631159,3536642,3536642,3536642,Jonathan Entwistle,Jonathan Entwistle,Charles S. Forsman,Christy Hall,23,2.3,2.3,1.1,2.3,2.3,2.3,55.7,7,1,US,US,30.7,22.4,Sophia Lillis, Wyatt Oleff,26.5,2.1,7.5,72735,4.7
11092086,101255,The Iliza Shlesinger Sketch Show,tvSeries,2020,2020,Netflix,18,Comedy,Comedy,0,en,Laura Murphy,Laura Murphy,The Iliza Shlesinger Sketch Show,2038367,2038367,2038367,1980395,11044867,1980395,Laura Murphy,Kim Gamble,Kim Gamble,Kim Gamble,115,0.6,0.6,0.6,2.0,2.0,2.0,4.3,6,1,US,US,10.8,1.3,Iliza Shlesinger, Glo Tavarez,6.1,1.3,5.1,997,2.91
10726356,100963,The Big Show Show,tvSeries,2020,2020,Netflix,7,Comedy,Family,0,en,Phill Lewis,Bob Koherr,The Big Show Show,3117080,125725,4894564,507629,463199,307680,Phill Lewis,Jason Berger,Josh Bycel,Rebecca Delgado Smith,27,0.6,0.7,1.4,5.5,1.5,5.5,24.0,8,1,US,US,15.3,15.8,Paul Wight, Allison Munn,15.5,2.5,6.3,2695,3.7
10930958,101531,Brews Brothers,tvSeries,2020,2020,Netflix,18,Comedy,Drama,0,en,Jeff Schaffer,Robert Cohen,Brews Brothers,769831,423561,1428343,769840,169712,2315446,Jeff Schaffer,Greg Schaffer,Steve Joe,Hunter Covington,30,0.7,0.6,1.4,4.3,0.6,4.3,20.4,8,1,US,US,1.7,6.3,Carmen Flood, Alan Aisenberg,4.0,2.0,5.1,2094,3.24
10311562,101200,#BlackAF,tvSeries,2020,2020,Netflix,18,Comedy,Comedy,1,en,Kenya Barris,Ken Kwapis,#BlackAF,1244069,1124443,1942893,1244069,477129,429069,Kenya Barris,Kenya Barris,Esa Lewis,Malik S,35,3.7,0.6,2.1,3.7,2.0,3.7,57.5,8,1,US,US,10.3,29.0,Kenya Barris, Rashida Jones,19.7,2.6,6.8,5258,4.09
10584608,90766,Teenage Bounty Hunters,tvSeries,2020,2020,Netflix,18,Comedy,Crime,0,en,Rebecca Asher,Angela Barnes,Teenage Bounty Hunters,2446029,6767020,10088362,38893,55493,122140,Rebecca Asher,Alex Edelman,Kathleen Jordan,Aziza Barnes,49,1.2,0.8,0.6,3.5,0.6,3.5,73.8,10,1,US,US,13.2,40.5,Anjelica Bette Fellini, Maddie Phillips,26.8,1.7,7.7,13939,4.57
10183988,106292,Julie and the Phantoms,tvSeries,2020,2020,Netflix,0,Adventure,Comedy,0,en,Kenny Ortega,Kabir Akhtar,Julie and the Phantoms,189137,1992562,389668,650905,1158282,1033939,Kenny Ortega,Dan Cross,Fabio Danesi,David Hoge,30,0.6,0.6,2.2,5.1,0.6,5.1,183.8,9,1,US,US,6.8,27.2,Madison Reyes, Owen Patrick Joyner,17.0,2.4,8.4,11620,4.91
9310390,107363,The Duchess,tvSeries,2020,2020,Netflix,18,Comedy,Drama,1,en,Toby MacDonald,Toby MacDonald,The Duchess,1789329,1789329,1789329,531954,531954,531954,Toby MacDonald,Katherine Ryan,Katherine Ryan,Katherine Ryan,22,2.0,2.0,2.0,0.6,0.6,0.6,15.5,6,1,GB,GB,10.6,37.6,Katherine Ryan, Rory Keenan,24.1,1.3,6.7,5976,3.89
10151772,109616,Sneakerheads,tvSeries,2020,2020,Netflix,18,Comedy,Comedy,0,en,Dave Meyers,Dave Meyers,Sneakerheads,1062565,1108471,3904550,583515,583515,583515,Dave Meyers,Jay Longino,Jason Belleville,Carl Tart,30,1.0,0.6,1.0,2.4,2.4,2.4,55.4,6,1,US,US,10.1,10.6,Justin Lee, Andrew Bachelor,10.3,1.7,6.2,1588,3.71
13316746,112164,Aunty Donna's Big Ol' House of Fun,tvSeries,2020,2020,Netflix,18,Comedy,Comedy,0,en,Max Miller,Max Miller,Aunty Donna's Big Ol' House of Fun,5492696,10184851,6072896,4266805,4266805,4266805,Max Miller,Mark Samual Bonanno,Aunty Donna,Broden Kelly,20,1.0,1.0,1.4,0.6,0.6,0.6,46.5,6,1,AU,AU,1.7,2.6,Broden Kelly, Mark Bonanno,2.2,0.9,7.9,7083,4.47
10971022,116736,The Crew,tvSeries,2021,2021,Netflix,13,Comedy,Comedy,0,en,Andy Fickman,Andy Fickman,The Crew,6083203,1188982,1631098,275698,275698,275698,Andy Fickman,Chelsea Catalanotto,Pete Correale,Diana Gettinger,30,1.4,1.4,1.4,7.1,7.1,7.1,21.8,10,1,US,US,35.0,1.8,Kevin James, Jillian Mueller,18.4,4.2,6.5,6273,3.88
11717394,119180,Country Comfort,tvSeries,2021,2021,Netflix,7,Comedy,Drama,0,en,Kelly Park,David Kendall,Country Comfort,288746,524095,414908,3815120,447583,1390182,Kelly Park,Julia Fowler,Caryn Lucas,Peter Marc Jacobson,23,1.0,3.1,1.2,1.1,3.1,1.1,69.2,10,1,US,US,28.9,16.1,Katharine McPhee, Eddie Cibrian,22.5,1.8,6.8,4066,4.08
13018090,119122,Dad Stop Embarrassing Me!,tvSeries,2021,2021,Netflix,14,Comedy,Family,0,en,Ken Whittingham,Bentley Kyle Evans,Dad Stop Embarrassing Me!,10124484,4937,2828930,926526,262558,926526,Ken Whittingham,Camille Corbett,Jamie Foxx,Johnny Mack,25,0.6,39.0,0.6,1.6,0.8,1.6,37.6,8,1,US,US,46.7,23.5,Jamie Foxx, Kyla-Drew,35.1,7.4,4.3,2117,3.07
5435008,68799,Gilmore Girls: A Year in the Life,tvMiniSeries,2016,2016,Netflix,14,Comedy,Drama,0,en,Daniel Palladino,Amy Sherman-Palladino,Gilmore Girls: A Year in the Life,792371,657763,792371,657763,792371,657763,Daniel Palladino,Amy Sherman-Palladino,Daniel Palladino,Amy Sherman-Palladino,90,3.3,1.6,3.3,1.6,3.3,1.6,77.7,4,1,US,US,25.5,33.0,Lauren Graham, Alexis Bledel,29.2,2.4,7.5,43717,4.68
5669272,73132,Wet Hot American Summer: Ten Years Later,tvMiniSeries,2017,2017,Netflix,18,Comedy,Comedy,0,en,David Wain,David Wain,Wet Hot American Summer: Ten Years Later,795290,906476,2543661,906476,906476,906476,David Wain,Michael Showalter,David Wain,Krister Johnson,28,3.4,8.3,0.6,8.3,8.3,8.3,186.0,8,1,US,US,43.3,33.9,Elizabeth Banks, H. Jon Benjamin,38.6,6.2,6.9,9505,4.38
4230076,32736,The Defenders,tvMiniSeries,2017,2017,Netflix,7,Action,Adventure,0,en,S.J. Clarkson,Phil Abraham,The Defenders,1144314,1152450,7584292,1237416,8971,1879225,S.J. Clarkson,Brian Michael Bendis,Bill Everett,Michael Gaydos,60,1.5,0.6,0.6,2.7,1.3,2.7,139.3,18,1,US,US,22.2,42.6,Jim Belushi," ""Jerry OConnell""",32.4,1.6,7.2,114654,4.8
5516154,73467,Godless,tvMiniSeries,2017,2017,Netflix,18,Action,Drama,0,en,Scott Frank,Scott Frank,Godless,291082,291082,291082,291082,291082,291082,Scott Frank,Scott Frank,Scott Frank,Scott Frank,80,5.3,5.3,5.3,5.3,5.3,5.3,57.3,7,1,US,US,44.5,36.0,"""Jack OConnell""", Michelle Dockery,40.2,5.3,8.2,76211,4.95
5580146,73411,Maniac,tvMiniSeries,2018,2018,Netflix,18,Comedy,Drama,0,en,Cary Joji Fukunaga,Cary Joji Fukunaga,Maniac,1226821,1560977,3004035,1560977,1560977,1560977,Cary Joji Fukunaga,Ole Marius Araldsen,Cary Joji Fukunaga,Danielle Henderson,10,1.0,8.0,0.6,8.0,8.0,8.0,122.1,10,1,US,US,175.1,39.6,Emma Stone, Jonah Hill,107.3,5.6,7.7,84800,4.91
6763664,72844,The Haunting of Hill House,tvMiniSeries,2018,2018,Netflix,18,Drama,Horror,0,en,Mike Flanagan,Mike Flanagan,The Haunting of Hill House,1093039,414047,2901688,1093039,1093039,1093039,Mike Flanagan,Mike Flanagan,Shirley Jackson,Meredith Averill,10,7.5,2.4,1.5,7.5,7.5,7.5,93.0,10,1,US,US,32.8,28.7,Michiel Huisman, Elizabeth Reaser,30.7,5.6,8.6,280588,5.34
7137906,81355,When They See Us,tvMiniSeries,2019,2019,Netflix,18,Biography,Crime,0,en,Ava DuVernay,Ava DuVernay,When They See Us,1148550,3027922,842523,1148550,1148550,1148550,Ava DuVernay,Ava DuVernay,Julian Breece,Robin Swicord,75,6.7,0.7,2.5,6.7,6.7,6.7,126.0,4,1,US,US,12.7,4.4,Jharrel Jerome, Ethan Herisse,8.5,5.0,8.9,134644,5.38
7087260,18745,Tales of the City,tvSeries,2019,2019,Netflix,18,Drama,Drama,0,en,Silas Howard,Sydney Freeland,Tales of the City,10399659,560945,10399660,1036574,2978148,4945419,Silas Howard,Hansol Jung,Armistead Maupin,Thomas Page McBee,72,0.6,3.2,0.6,0.7,4.4,0.7,89.9,5,1,GB,GB,23.3,21.7,Olympia Dukakis, Donald Moffat,22.5,1.7,7.4,8904,4.43
9067020,90755,The I-Land,tvMiniSeries,2019,2019,Netflix,18,Adventure,Drama,0,en,Jonathan Scarfe,Darnell Martin,The I-Land,10982868,1438,2849518,769157,552140,1438,Jonathan Scarfe,Anthony Salter,Neil LaBute,Lucy Teitler,42,0.6,6.7,0.7,9.5,3.5,9.5,74.1,7,1,US,US,37.6,29.2,Natalie Martinez, Kate Bosworth,33.4,5.1,4.7,18952,3.62
