,imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,creators,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name
979,tt15264452,tvMiniSeries,The Lørenskog Disappearance,The Lørenskog Disappearance,2022,2022,259,6.0,2677.0,Netflix,18,15264452,236787,"('Nikolaj Frobenius', 'Stephen Uhlander')",10563338,296154.0,1505074.0,2793057,804408.0,2793057,Crime,Drama,Gjyljeta Berisha,Erik Skjoldbjærg,Gjyljeta Berisha,Thea Camilla Eriksen,Nikolaj Frobenius,Per Asle Rustad
980,tt8726102,tvMiniSeries,Thai Cave Rescue,Thai Cave Rescue,2022,2022,360,7.8,2326.0,Netflix,7,8726102,206903,"('Dana Ledoux Miller', 'Michael Russell Gunn')",2447764,2834849.0,,1160495,5464371.0,1160495,Adventure,Drama,Kevin Tancharoen,Baz Poonpiriya,Kevin Tancharoen,Michael Russell Gunn,Dana Ledoux Miller,
981,tt21867596,tvMiniSeries,Sins of Our Mother,Sins of Our Mother,2022,2022,141,7.0,6797.0,Netflix,14,21867596,208720,,\N,,,1341941,1341941,1341941,Crime,Documentary,Skye Borgman,Skye Borgman,Skye Borgman,,,
982,tt15039492,tvMiniSeries,The Real Bling Ring: Hollywood Heist,The Real Bling Ring: Hollywood Heist,2022,2022,145,5.8,2122.0,Netflix,18,15039492,199935,,\N,,,3070070,3070070,3070070,Crime,Documentary,Miles Blayden-Ryall,Miles Blayden-Ryall,Miles Blayden-Ryall,,,
983,tt14036920,tvMiniSeries,Eat the Rich: The GameStop Saga,Eat the Rich: The GameStop Saga,2022,2022,109,6.3,4056.0,Netflix,18,14036920,209663,,0917753,,,2997633,2997633,2997633,Documentary,Documentary,Theo Love,Theo Love,Theo Love,Avi Zev Weider,,
984,tt14502728,tvSeries,The Imperfects,The Imperfects,2022,2022,45,6.5,7971.0,Netflix,18,14502728,203555,,0259275,4073829.0,372773.0,1134770,1962311.0,372773.0,Action,Adventure,Mark Chow,Director X,Mark Chow,Shelley Eriksen,Kim Merced Garland,Dennis Heaton
985,tt15054962,tvSeries,Heartbreak High,Heartbreak High,2022,0,50,7.7,9962.0,Netflix,18,15054962,12998,"('Ben Gannon', 'Michael Jenkins')",5939618,304449.0,420924.0,2301323,2141868.0,10691633.0,Drama,Romance,Gracie Otto,Adam Murfet,Gracie Otto,Hannah Carroll Chapman,Ben Gannon,Michael Jenkins
986,tt15654944,tvSeries,Gymnastics Academy: A Second Chance!,Gymnastics Academy: A Second Chance!,2022,2022,25,6.2,254.0,Netflix,13,15654944,208527,Clay Glen,4825581,4471078.0,9322232.0,4825581,2196714.0,3106702.0,Drama,Family,Clay Glen,Kelly Schilling,Clay Glen,Clay Glen,Kristian Leadbeater,Vanessa Shapiro
987,tt22085978,tvSeries,Phantom Pups,Phantom Pups,2022,2022,25,5.9,221.0,Netflix,18,22085978,210694,Anna McRoberts,1312628,7109244.0,574516.0,0574516,898547.0,0574516,Comedy,Family,Anna McRoberts,Robert Vince,Anna McRoberts,Colin K. Gray,Naomi Jardine,Anna McRoberts
988,tt4163486,tvSeries,Bee and PuppyCat,Bee and PuppyCat,2013,2018,7,8.2,3585.0,Netflix,14,4163486,61174,Natasha Allegri,3848134,5859153.0,6895212.0,0500072,9732824.0,651692.0,Action,Adventure,Larry Leichliter,Tatsuki Yukiwaki,Larry Leichliter,Natasha Allegri,Frank Gibson,Madeleine Flores
989,tt12590266,tvMiniSeries,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners,2022,2022,24,8.3,71160.0,Netflix,18,12590266,105248,Rafał Jaki,14006565,1574819.0,7672967.0,0408043,3425271.0,11880084.0,Action,Adventure,Hiroyuki Imaishi,Tomoyuki Munehiro,Hiroyuki Imaishi,Rafal Jaki,Mike Pondsmith,Bartosz Sztybor
990,tt21448608,tvSeries,Off the Hook,Off the Hook,2022,2022,30,6.4,839.0,Netflix,18,21448608,207470,Marie Jardillier,4566675,7438880.0,14531474.0,4566675,4566675,4566675,Comedy,Romance,Marie Jardillier,Marie Jardillier,Marie Jardillier,Marie Jardillier,Estelle Koening,Sophie Maurer
991,tt14518692,tvSeries,The Accidental Narco,The Accidental Narco,2022,0,50,7.3,4942.0,Netflix,18,14518692,97970,Yoon Jong-bin,5312974,2151556.0,,2151556,2151556,2151556,Action,Biography,Yoon Jong-bin,Yoon Jong-bin,Yoon Jong-bin,Kwon Sung-hui,Yoon Jong-bin,
992,tt13697652,tvSeries,You're Nothing Special,You're Nothing Special,2022,2022,35,5.6,542.0,Netflix,18,13697652,115033,Estíbaliz Burgaleta,2196125,7400462.0,1105268.0,3129254,2828308.0,3129254,Comedy,Fantasy,Laura M. Campos,Inma Torrente,Laura M. Campos,Estíbaliz Burgaleta,Sergio Granda,Alberto Grondona
993,tt14278524,tvSeries,Santo,Santo,2022,0,45,5.0,1063.0,Netflix,18,14278524,128013,Carlos López,0530037,1125039.0,3758.0,0025241,0025241,0025241,Action,Crime,Vicente Amorim,Vicente Amorim,Vicente Amorim,Carlos López,Miguel Ángel Fernández,Gustavo Lipsztein
994,tt15394254,tvMiniSeries,The Girls at the Back,The Girls at the Back,2022,2022,260,7.6,1903.0,Netflix,18,15394254,207704,Daniel Sánchez Arévalo,0998110,,,0998110,0998110,0998110,Comedy,Drama,Daniel Sánchez Arévalo,Daniel Sánchez Arévalo,Daniel Sánchez Arévalo,Daniel Sánchez Arévalo,,
995,tt21432090,tvSeries,The Brave Ones,The Brave Ones,2022,0,45,5.0,510.0,Netflix,14,21432090,209390,,2039981,648473.0,1688530.0,2131616,2345184.0,648473.0,Drama,Fantasy,David 'Tosh' Gitonga,Rolie Nikiwe,David 'Tosh' Gitonga,Portia Gumede,Akin Omotoso,Steven Pillemer
996,tt21839470,tvSeries,Chef's Table: Pizza,Chef's Table: Pizza,2022,0,45,7.3,915.0,Netflix,13,21839470,208589,,\N,,,0422316,3585480.0,2770831.0,Documentary,Documentary,Clay Jeter,Abigail Fuller,Clay Jeter,,,
997,tt21811888,tvSeries,Indian Predator: The Diary of a Serial Killer,Indian Predator: The Diary of a Serial Killer,2022,2022,123,6.2,2151.0,Netflix,18,21811888,208130,Dheeraj Jindal,10494032,9571789.0,,4521348,4521348,4521348,Crime,Documentary,Dheeraj Jindal,Dheeraj Jindal,Dheeraj Jindal,Anirban Bhattacharya,Sudeep Nigam,
998,tt14650054,tvMiniSeries,Terim,Terim,2022,2022,221,6.7,5547.0,Netflix,13,14650054,209032,,9657284,,,10958882,9657284.0,9020998.0,Biography,Documentary,Burak Aksoy,Altug Gultan,Burak Aksoy,Altug Gultan,,
999,tt21340378,tvSeries,Fortune Seller: A TV Scam,Fortune Seller: A TV Scam,2022,2022,45,6.7,944.0,Netflix,13,21340378,205657,Alessandro Garramone,3692215,2155072.0,,4397693,4397693,4397693,Biography,Crime,Nicola Prosatore,Nicola Prosatore,Nicola Prosatore,Davide Bandiera,Alessandro Garramone,
1000,tt10112282,tvSeries,Human Playground,Human Playground,2022,0,40,6.9,849.0,Netflix,18,10112282,211269,,3707302,3519336.0,1783961.0,3707302,5151254.0,6817392.0,Documentary,Documentary,Tomas Kaan,Morgan Knibbe,Tomas Kaan,Tomas Kaan,Roelof Jan Minneboo,Rick Murray
1001,tt16442864,tvSeries,"El Rey, Vicente Fernández","El Rey, Vicente Fernández",2022,0,52,7.1,451.0,Netflix,18,16442864,207796,Dago García,3844924,306042.0,7997005.0,2032358,1663004.0,3226771.0,Biography,Drama,Conrado Martinez,Fernando Urdapilleta,Conrado Martinez,Carlos Algara,Dago García,Luis Guerrero
1002,tt16481820,tvSeries,Diary of a Gigolo,Diary of a Gigolo,2022,2022,50,6.4,1528.0,Netflix,18,16481820,208925,Sebastián Ortega,0293972,1319754.0,1417778.0,1094911,1471643.0,2148154.0,Crime,Drama,Valeria Ambrosio,Mariano Ardanaz,Valeria Ambrosio,Silvina Frejdkes,Sebastián Ortega,Alejandro Quesada
1003,tt11252254,tvMiniSeries,From Scratch,From Scratch,2022,2022,422,7.9,16265.0,Netflix,18,11252254,207717,Attica Locke,6106553,7990258.0,4467156.0,0330140,1971220.0,0330140,Drama,Romance,Dennie Gordon,Nzingha Stewart,Dennie Gordon,Joshua Allen,J.J. Braider,Jason Coffey
1004,tt9894516,tvMiniSeries,Oni: Thunder God's Tale,Oni: Thunder God's Tale,2022,2022,167,8.1,1174.0,Netflix,7,9894516,201213,Daisuke Tsutsumi,3372967,2689816.0,2584046.0,1156606,7311679.0,4014909.0,Action,Adventure,Daisuke 'Dice' Tsutsumi,Hikari Toriumi,Daisuke 'Dice' Tsutsumi,Emily Brundige,Bradley Furnish,Mari Okada
1005,tt15046742,tvMiniSeries,Notre-Dame,Notre-Dame,2022,2022,297,5.2,734.0,Netflix,13,15046742,129057,"('Hervé Hadmar', 'Olivier Bocquet')",1278604,9750165.0,352924.0,0352924,0352924,0352924,Drama,Drama,Hervé Hadmar,Hervé Hadmar,Hervé Hadmar,Olivier Bocquet,Romain Gubert,Hervé Hadmar
1006,tt11564258,tvMiniSeries,The Playlist,The Playlist,2022,2022,300,7.4,13485.0,Netflix,18,11564258,210195,,7144687,5448205.0,12587245.0,1633071,3463246.0,1633071,Biography,Drama,Per-Olav Sørensen,Hallgrim Haug,Per-Olav Sørensen,Sven Carlsson,Sofie Forsman,Tove Forsman
1007,tt21946032,tvMiniSeries,Conversations with a Killer: The Jeffrey Dahmer Tapes,Conversations with a Killer: The Jeffrey Dahmer Tapes,2022,2022,180,7.3,8909.0,Netflix,18,21946032,209167,Joe Berlinger,\N,,,0075666,0075666,0075666,Biography,Crime,Joe Berlinger,Joe Berlinger,Joe Berlinger,,,
1008,tt22746676,tvMiniSeries,Vatican Girl: The Disappearance of Emanuela Orlandi,Vatican Girl: The Disappearance of Emanuela Orlandi,2022,2022,233,7.1,5163.0,Netflix,14,22746676,212186,,5032884,2129029.0,,2129029,2129029,2129029,Crime,Documentary,Mark Lewis,Mark Lewis,Mark Lewis,Aurelio Laino,Mark Lewis,
1009,tt22756480,tvMiniSeries,Indian Predator: Murder in a Courtroom,Indian Predator: Murder in a Courtroom,2022,2022,168,7.1,766.0,Netflix,18,22756480,213345,Umesh Vinayak Kulkarni,\N,,,2975950,2975950,2975950,Crime,Documentary,Umesh Vinayak Kulkarni,Umesh Vinayak Kulkarni,Umesh Vinayak Kulkarni,,,
1010,tt13444912,tvSeries,The Midnight Club,The Midnight Club,2022,2022,60,6.5,33605.0,Netflix,18,13444912,126254,"('Mike Flanagan', 'Leah Fong')",1093039,3743024.0,683204.0,0277342,1093039.0,2130745.0,Drama,Horror,Michael Fimognari,Mike Flanagan,Michael Fimognari,Mike Flanagan,Leah Fong,Christopher Pike
1011,tt14852808,tvSeries,The Watcher,The Watcher,2022,0,332,6.5,76638.0,Netflix,18,14852808,210232,"('Ryan Murphy', 'Ian Brennan')",0107302,614682.0,12285948.0,0054077,528337.0,614682.0,Drama,Horror,Paris Barclay,Jennifer Lynch,Paris Barclay,Ian Brennan,Ryan Murphy,Reeves Wiedeman
1012,tt8415836,tvSeries,Guillermo del Toro's Cabinet of Curiosities,Guillermo del Toro's Cabinet of Curiosities,2022,2022,60,7.0,54538.0,Netflix,18,8415836,83659,Guillermo del Toro,0868219,522454.0,5988943.0,3235877,181903.0,362566.0,Drama,Horror,Ana Lily Amirpour,Panos Cosmatos,Ana Lily Amirpour,Guillermo del Toro,H.P. Lovecraft,Haley Z. Boston
1013,tt13649396,tvSeries,The Bastard Son & The Devil Himself,The Bastard Son & The Devil Himself,2022,2022,60,7.5,13622.0,Netflix,18,13649396,210235,Joe Barton,3620967,3234857.0,2588373.0,1142073,3008980.0,2222539.0,Action,Adventure,Colm McCarthy,Debs Paterson,Colm McCarthy,Joe Barton,Ryan J. Brown,Emer Kenny
1014,tt14825954,tvSeries,Exception,Exception,2022,0,30,6.5,1118.0,Netflix,18,14825954,127325,,10026134,,,1059369,14078099.0,1059369,Animation,Drama,Yûzô Satô,Makoto Honda,Yûzô Satô,Hirotaka Adachi,,
1015,tt21991254,tvSeries,Romantic Killer,Romantic Killer,2022,2022,24,7.6,2533.0,Netflix,14,21991254,208730,,14112915,4823717.0,,6378219,11101195.0,11101193.0,Animation,Comedy,Kazuya Ichikawa,Yuki Iida,Kazuya Ichikawa,Wataru Momose,Sayuri Ôba,
1016,tt21107718,tvSeries,Oddballs,Oddballs,2022,2023,20,6.4,1237.0,Netflix,7,21107718,204684,"('Ethan Banville', 'Robert James Rallison')",1471730,377784.0,9289919.0,8423501,2837934.0,5760228.0,Adventure,Animation,Annisa Adjani,Carl Faruolo,Annisa Adjani,Ethan Banville,Darin Henry,James Rallison
1017,tt13351446,tvSeries,Spirit Rangers,Spirit Rangers,2022,0,22,7.0,202.0,Netflix,0,13351446,119847,Karissa Valencia,4187787,6068025.0,5422690.0,0597963,3991081.0,0597963,Action,Adventure,Dominique Monfery,Dorothée Robert,Dominique Monfery,Joey Clift,Karissa Valencia,Kelly Lynne D'Angelo
1018,tt13983670,tvSeries,Daniel Spellbound,Daniel Spellbound,2022,0,22,6.9,551.0,Netflix,7,13983670,156934,Matthew Fernandes,2861260,339558.0,1865859.0,0213054,2861260.0,0213054,Action,Adventure,Trevor Deane-Freeman,Matthew Fernandes,Trevor Deane-Freeman,Matthew Fernandes,Alan Gregg,Merrill Hagan
1019,tt14987274,tvSeries,Everything Calls for Salvation,Everything Calls for Salvation,2022,0,45,7.4,1668.0,Netflix,18,14987274,134057,Francesco Bruni,0116263,2394916.0,12732454.0,0116263,0116263,0116263,Comedy,Drama,Francesco Bruni,Francesco Bruni,Francesco Bruni,Francesco Bruni,Daniela Gambaro,Daniele Mencarelli
1020,tt14735382,tvSeries,Glitch,Glitch,2022,0,60,6.1,1134.0,Netflix,18,14735382,63201,"('Tony Ayres', 'Louise Fox')",11449231,,,11678066,2529884.0,11678066,Comedy,Mystery,Roh Deok,Deok Noh,Roh Deok,Jin Han-sae,,
1021,tt22399058,tvMiniSeries,Shards of Her,Shards of Her,2022,0,45,6.9,691.0,Netflix,18,22399058,197235,,3173627,,,2838755,2838755,2838755,Crime,Drama,Li Cho,Li Cho,Li Cho,Yu-Fang Wen,,
1022,tt15096728,tvSeries,High Water,High Water,2022,0,45,7.1,6148.0,Netflix,13,15096728,130477,"('Jan Holoubek', 'Bartłomiej Ignaciuk')",0048062,3835131.0,7415355.0,1450132,3953738.0,1450132,Drama,Drama,Jan Holoubek,Bartlomiej Ignaciuk,Jan Holoubek,Kasper Bajon,Anna Kepinska,Kinga Krzeminska
1023,tt19723774,tvSeries,The Green Glove Gang,The Green Glove Gang,2022,0,30,6.5,924.0,Netflix,13,19723774,210750,,14066892,14066891.0,6339432.0,6339432,6339432,6339432,Comedy,Crime,Tadeusz Sliwa,Tadeusz Sliwa,Tadeusz Sliwa,Joanna Hartwig-Skalska,Anna Novák-Zemplinska,Tadeusz Sliwa
1024,tt22055200,tvSeries,The Fight for Justice: Paolo Guerrero,The Fight for Justice: Paolo Guerrero,2022,0,45,6.5,122.0,Netflix,14,22055200,210071,,1659906,1893578.0,3307029.0,1659906,3307018.0,1659906,Biography,Drama,Javier Fuentes-León,Daniel Vega Vidal,Javier Fuentes-León,Javier Fuentes-León,Josefina Trotta,Diego Vega Vidal
1025,tt21963650,tvMiniSeries,"Belascoarán, PI","Belascoarán, PI",2022,0,75,7.3,1441.0,Netflix,16,21963650,206709,Rodrigo Santos,2730360,846745.0,14320649.0,1103210,176496.0,1659777.0,Crime,Mystery,Gonzalo Amat,Ernesto Contreras,Gonzalo Amat,Rodrigo Santos,Paco Ignacio Taibo II,Jesús Demar
1026,tt15576994,tvSeries,Holy Family,Holy Family,2022,2023,40,6.5,2658.0,Netflix,18,15576994,156883,Manolo Caro,1919456,3369970.0,3374051.0,1919456,1919456,1919456,Drama,Drama,Manolo Caro,Manolo Caro,Manolo Caro,Manolo Caro,María Miranda,Fernando Pérez
1027,tt14463608,tvSeries,If Only,If Only,2022,0,35,6.2,1420.0,Netflix,13,14463608,123531,Irma Correa,12492257,1754570.0,6273213.0,2160742,1629095.0,14185220.0,Drama,Drama,Liliana Bocanegra,Humberto Miró,Liliana Bocanegra,Irma Correa,Ece Yörenç,Joaquín Santamaría
1028,tt14486722,tvSeries,Man on Pause,Man on Pause,2022,0,45,6.7,4454.0,Netflix,18,14486722,209793,Engin Günaydın,1085525,,,1533201,1613185.0,1533201,Comedy,Drama,Durul Taylan,Yagmur Taylan,Durul Taylan,Engin Günaydin,,
1029,tt22010560,tvMiniSeries,Aftershock: Everest and the Nepal Earthquake,Aftershock: Everest and the Nepal Earthquake,2022,2022,149,7.3,4024.0,Netflix,18,22010560,208952,,\N,,,1360067,1360067,1360067,Documentary,Documentary,Olly Lambert,Olly Lambert,Olly Lambert,,,
1030,tt22180926,tvSeries,Island of the Sea Wolves,Island of the Sea Wolves,2022,0,45,7.8,1007.0,Netflix,7,22180926,211694,,1470516,,,1363148,5302984.0,1158179.0,Action,Adventure,Alex Burr,Chelsea Turner,Alex Burr,David Fowler,,
1031,tt22171778,tvMiniSeries,Sue Perkins: Perfectly Legal,Sue Perkins: Perfectly Legal,2022,2022,128,6.8,268.0,Netflix,16,22171778,210818,,\N,,,1496020,1496020,1496020,Documentary,Documentary,Chris Cottam,Chris Cottam,Chris Cottam,,,
1032,tt22437106,tvSeries,Earthstorm,Earthstorm,2022,0,45,7.3,1424.0,Netflix,13,22437106,211942,,\N,,,10288980,1941975.0,11099280.0,Documentary,Documentary,Adam Brown,Tim Lambert,Adam Brown,,,
1033,tt22437092,tvSeries,My Encounter with Evil,My Encounter with Evil,2022,0,45,4.7,248.0,Netflix,13,22437092,213288,"('Andrés Borda', 'Oscar Botia')",3724132,8944133.0,305563.0,0305563,305564.0,2107231.0,Documentary,Horror,Adrian Garcia Bogliano,Ramiro García Bogliano,Adrian Garcia Bogliano,Andrés Borda,Oscar Botia,Adrian Garcia Bogliano
1034,tt15553888,tvSeries,I Am a Stalker,I Am a Stalker,2022,0,50,6.5,659.0,Netflix,18,15553888,213333,,\N,,,4238663,5462802.0,242439.0,Crime,Documentary,Edmond Buckley,Alana McVerry,Edmond Buckley,,,
1035,tt10948716,tvSeries,Inside Man,Inside Man,2022,2022,240,6.6,34684.0,Netflix,16,10948716,121710,Steven Moffat,0595590,,,0006476,0006476,0006476,Crime,Drama,Paul McGuigan,Paul McGuigan,Paul McGuigan,Steven Moffat,,
1036,tt22750574,tvSeries,The Nutty Boy,The Nutty Boy,2022,0,13,7.3,73.0,Netflix,7,22750574,210834,,9983633,5522574.0,14372835.0,6231322,14373322.0,3779142.0,Animation,Comedy,Beto Gomez,Diego Marques,Beto Gomez,Elena Altheman,Arnaldo Branco,Ana Cecília de Paula
1037,tt22646714,tvMiniSeries,Killer Sally,Killer Sally,2022,2022,149,6.7,5916.0,Netflix,18,22646714,212870,,\N,,,0123379,0123379,0123379,Crime,Documentary,Nanette Burstein,Nanette Burstein,Nanette Burstein,,,
1038,tt22872838,tvMiniSeries,FIFA Uncovered,FIFA Uncovered,2022,2022,221,7.4,6352.0,Netflix,7,22872838,213193,,14178580,,,1326085,1326085,1326085,Crime,Documentary,Daniel Gordon,Daniel Gordon,Daniel Gordon,Miles Coleman,,
1039,tt23022276,tvMiniSeries,"Pepsi, Where's My Jet?","Pepsi, Where's My Jet?",2022,2022,157,7.0,11759.0,Netflix,18,23022276,213134,,\N,,,3005627,3005627,3005627,Documentary,History,Andrew Renzi,Andrew Renzi,Andrew Renzi,,,
1040,tt23553310,tvMiniSeries,Crime Scene: The Texas Killing Fields,Crime Scene: The Texas Killing Fields,2022,2022,149,6.6,4337.0,Netflix,18,23553310,214180,Jessica Dimmock,\N,,,4078902,4078902,4078902,Crime,Documentary,Jessica Dimmock,Jessica Dimmock,Jessica Dimmock,,,
1041,tt9319668,tvSeries,1899,1899,2022,2022,60,7.3,104997.0,Netflix,18,9319668,90669,"('Baran bo Odar', 'Jantje Friese')",2171633,1296729.0,2479588.0,2171633,2171633,2171633,Drama,Horror,Baran bo Odar,Baran bo Odar,Baran bo Odar,Baran bo Odar,Jantje Friese,Juliana Lima Dehne
1042,tt16124614,tvSeries,Blockbuster,Blockbuster,2022,2022,30,5.1,8580.0,Netflix,14,16124614,201874,Vanessa Ramos,7093734,3580359.0,164799.0,1912959,164799.0,3083111.0,Comedy,Comedy,Payman Benz,Jackie Clarke,Payman Benz,Francisco Cabrera-Feo,Vanessa Ramos,Jackie Clarke
1043,tt13443470,tvSeries,Wednesday,Wednesday,2022,0,45,8.1,344031.0,Netflix,14,13443470,119051,"('Miles Millar', 'Alfred Gough')",0011623,332184.0,587692.0,0000318,550931.0,1499979.0,Comedy,Crime,Tim Burton,James Marshall,Tim Burton,Charles Addams,Alfred Gough,Miles Millar
1044,tt22097692,tvSeries,StoryBots: Answer Time,StoryBots: Answer Time,2022,0,20,7.4,99.0,Netflix,0,22097692,213573,"('Evan Spiridellis', 'Gregg Spiridellis')",2017360,1672068.0,1672069.0,7033930,2968347.0,8286468.0,Adventure,Animation,Edlyn Capulong,Jeff Gill,Edlyn Capulong,Chris Harding,Evan Spiridellis,Gregg Spiridellis
1045,tt23037654,tvSeries,Khakee: The Bihar Chapter,Khakee: The Bihar Chapter,2022,0,45,8.2,11118.0,Netflix,14,23037654,213635,Neeraj Pandey,3109770,7035720.0,14228865.0,4083978,4083978,4083978,Action,Crime,Bhav Dhulia,Bhav Dhulia,Bhav Dhulia,Neeraj Pandey,Uma Shankar Singh,Umashankar Singh
1046,tt15289042,tvSeries,First Love,First Love,2022,2022,50,8.4,4640.0,Netflix,18,15289042,210955,,3668395,,,3668395,3668395,3668395,Drama,Romance,Yuri Kanchiku,Yuri Kanchiku,Yuri Kanchiku,Yuri Kanchiku,,
1047,tt22479848,tvSeries,Somebody,Somebody,2022,0,48,6.0,2155.0,Netflix,18,22479848,112837,"('Jung Ji-woo', 'Han Ji-wan')",13659483,,,0161242,0161242,0161242,Crime,Drama,Ji-woo Jung,Ji-woo Jung,Ji-woo Jung,Ji Wan Han,,
1048,tt22807484,tvSeries,Ancient Apocalypse,Ancient Apocalypse,2022,2022,30,7.3,9799.0,Netflix,13,22807484,212869,,\N,,,1635390,1635390,1635390,Documentary,History,Marc Tiley,Marc Tiley,Marc Tiley,,,
1049,tt23181168,tvSeries,Our Universe,Our Universe,2022,0,45,7.6,2700.0,Netflix,7,23181168,213608,,1470516,,,2423767,2238455.0,2496014.0,Documentary,Documentary,Naomi Austin,Stephen Cooter,Naomi Austin,David Fowler,,
1050,tt23061466,tvSeries,"Blood, Sex & Royalty","Blood, Sex & Royalty",2022,0,44,5.9,1549.0,Netflix,18,23061466,214257,,12254773,4857527.0,9038783.0,1104159,1104159,1104159,Biography,Documentary,James Bryce,James Bryce,James Bryce,Francesca Forristal,Jillian Mannion,Yero Timi-Biu
1051,tt14302518,tvSeries,Reign Supreme,Reign Supreme,2022,0,52,7.8,560.0,Netflix,16,14302518,121171,"('Katell Quillévéré', 'Hélier Cisterne', 'Vincent Poymiro', 'David Elkaïm')",1028625,1345862.0,13690191.0,1345862,1580395.0,1345862,Biography,Drama,Hélier Cisterne,Katell Quillévéré,Hélier Cisterne,Raphaël Chevènement,Hélier Cisterne,DJ Détonateur S
1052,tt8421350,tvSeries,Manifest,Manifest,2018,2023,43,7.1,88515.0,Netflix,14,8421350,79696,Jeff Rake,0707517,9414385.0,2837457.0,0864268,1226492.0,924693.0,Drama,Mystery,Romeo Tirone,Michael Smith,Romeo Tirone,Jeff Rake,MW Cartozian Wilson,Ezra W. Nachman
1053,tt22012456,tvSeries,Teletubbies,Teletubbies,2022,0,12,4.6,156.0,Netflix,0,22012456,1682,"('Anne Wood', 'Andrew Davenport')",3790450,1096087.0,1354128.0,1770556,1046748.0,1770556,Animation,Family,Nicole Stamp,Jesse Shamata,Nicole Stamp,Ashley Comeau,Andrew Davenport,Catherine Williams
1054,tt14494944,tvMiniSeries,The Final Score,The Final Score,2022,2022,55,7.1,297.0,Netflix,18,14494944,213550,"('C.S. Prince', 'Pablo Gonzalez')",2872021,2871276.0,7202276.0,3191235,2872021.0,2697540.0,Biography,Drama,Claudia Zie,Carlos Moreno,Claudia Zie,Carlos Moreno,Alonso Torres,Juan Sebastian Granados
1055,tt12785720,tvMiniSeries,The Witcher: Blood Origin,The Witcher: Blood Origin,2022,2022,50,4.9,43940.0,Netflix,18,12785720,106541,"('Lauren Schmidt Hissrich', 'Declan de Barra')",1835160,14394262.0,1274355.0,2351920,2564973.0,2351920,Action,Adventure,Vicky Jewson,Sarah O'Gorman,Vicky Jewson,Declan De Barra,David French,Lauren Schmidt Hissrich
1056,tt16450274,tvMiniSeries,Treason,Treason,2022,2022,207,6.4,21927.0,Netflix,18,16450274,157080,Matt Charman,4131020,5397962.0,,2564973,393776.0,2564973,Action,Drama,Sarah O'Gorman,Louise Hooper,Sarah O'Gorman,Matt Charman,Amanda Duke,
1057,tt15700830,tvMiniSeries,A Storm for Christmas,A Storm for Christmas,2022,2022,200,7.1,4509.0,Netflix,13,15700830,210532,"('Lars Saabye Christensen', 'Per-Olav Sørensen')",0159835,4153140.0,1633071.0,1633071,1633071,1633071,Comedy,Drama,Per-Olav Sørensen,Per-Olav Sørensen,Per-Olav Sørensen,Lars Saabye Christensen,Jan Trygve Røyneland,Per-Olav Sørensen
